DEST_NAME,CLIENT,QUEUE_NAME,UNIT_ID
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001296,00505684390C1FE097B4E9F5E5D28832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001297,00505684390C1FE097B4EAAF944E0832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001298,00505684390C1FE097B4EB5586B3C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001299,00505684390C1FE097B4EBFA6E708832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001300,00505684390C1FE097B4EC8A6BB46832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001302,00505684390C1FE097B4EC3D26B20832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001304,00505684390C1FE097B4EC99788DE832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001309,00505684390C1FE097B4ED578D604832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001324,00505684390C1FE097B4EE03B45B8832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001327,00505684390C1FE097B4EE3E9910C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001336,00505684390C1FE097B55F472B45E832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001337,00505684390C1FE097B55F9141CEE832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001348,00505684390C1FE097B4EED614D38832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001349,00505684390C1FE097B4EF04DBF8C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001351,00505684390C1FE097B55FDED3EF4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001358,00505684390C1FE097B4F004DCD16832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001363,00505684390C1FE097B4F0EB74792832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001386,00505684390C1FE097B4F1CFDFF66832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001395,00505684390C1FE097B4F4B834490832
