UNIT_ID,MESSAGE,MESSAGE_ID,MESSAGE_NUMBER,MESSAGE_V1,MESSAGE_V2,MESSAGE_V3,MESSAGE_V4
00505684390C1FE18DE37B123FC14896,Price determination: MtM condition ZMP1 is not active for item 000030,CMM_VLOGP,045,ZMP1,000030,,
00505684390C1FE18DE37B73D6A68896,Price determination: MtM condition ZMP1 is not active for item 000030,CMM_VLOGP,045,ZMP1,000030,,
00505684390C1FE18DE39663A3C6A896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3A5F7EBEC8896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18DE3B395960C6896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3C2626B8EC896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3C41D15968896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18DE3C6959F65C896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18DE3DE6B41622896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3EB36CCCFE896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3F567AE184896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3F5A283850896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18DE3F684B916E896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
