MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,TEXT_CASE,UNIT_OLD,UNIT_NEW,CUKY_OLD,CUKY_NEW,VALUE_NEW,VALUE_OLD,_DATAAGING
083,VERKBELEG,1700006695,0003235865,VBAP,0831700006695000010,CMPRE_FLT,U,1,USD,USD,,,1.0292702000000000E+02,9.7903570000000002E+01,
083,VERKBELEG,1700006695,0003235865,VBAP,0831700006695000010,NETPR,U,1,,,USD,USD,95.08,90.44,
083,VERKBELEG,1700006695,0003288772,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,102.81,130.55,
083,VERKBELEG,1700006695,0003288772,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,9206.40,8904.00,
083,VERKBELEG,1700006695,0003288772,VBAK,0831700006695,CMNUP,U,1,,,,,20260213,00000000,
083,VERKBELEG,1700006695,0003295889,VBAK,0831700006695,CMNUP,U,1,,,,,20260227,20260213,
083,VERKBELEG,1700006695,0003335036,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,14696.22,9206.40,
083,VERKBELEG,1700006695,0003335036,VBAK,0831700006695,CMNUP,U,1,,,,,20260411,20260227,
083,VERKBELEG,1700006695,0003338106,VBAK,0831700006695,CMNUP,U,1,,,,,20260412,20260411,
083,VERKBELEG,1700006695,0003340625,VBAK,0831700006695,CMNUP,U,1,,,,,20260413,20260412,
083,VERKBELEG,1700006695,0003342840,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,65.41,102.81,
083,VERKBELEG,1700006695,0003342840,VBAK,0831700006695,CMNUP,U,1,,,,,20260414,20260413,
083,VERKBELEG,1700006695,0003349814,VBAK,0831700006695,CMNUP,U,1,,,,,20260419,20260414,
083,VERKBELEG,1700006695,0003351812,VBAK,0831700006695,CMNUP,U,1,,,,,20260420,20260419,
083,VERKBELEG,1700006695,0003363200,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,0.00,14696.22,
083,VERKBELEG,1700006695,0003363200,VBAK,0831700006695,CMNUP,U,1,,,,,20260426,20260420,
083,VERKBELEG,1700006695,0003363200,VBAK,0831700006695,UVVLS,U,1,,,,,A,C,
083,VERKBELEG,1700006695,0003365373,VBAK,0831700006695,CMNUP,U,1,,,,,20260427,20260426,
083,VERKBELEG,1700006695,0003394431,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,14696.22,0.00,
083,VERKBELEG,1700006695,0003394431,VBAK,0831700006695,CMNUP,U,1,,,,,20260511,20260427,
083,VERKBELEG,1700006695,0003394431,VBAK,0831700006695,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700006695,0003397908,VBAK,0831700006695,CMNUP,U,1,,,,,20260517,20260511,
083,VERKBELEG,1700006695,0003400266,VBAK,0831700006695,CMNUP,U,1,,,,,20260518,20260517,
083,VERKBELEG,1700006696,0003212970,VBAK,0831700006696,AMTBL,U,1,,,USD,USD,363047.88,0.00,
083,VERKBELEG,1700006696,0003212970,VBAK,0831700006696,CMFRE,U,1,,,,,20250813,00000000,
083,VERKBELEG,1700006696,0003212970,VBAK,0831700006696,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700006696,0003288774,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,50318.49,51576.45,
083,VERKBELEG,1700006696,0003342843,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,55979.32,50318.49,
083,VERKBELEG,1700006697,0003212947,VBAP,0831700006697000010,OIC_ADESTN,U,1,,,,,USOBAI101,,
083,VERKBELEG,1700006697,0003212947,VBAP,0831700006697000010,OIC_AORGIN,U,1,,,,,USOBAI101,,
083,VERKBELEG,1700006697,0003212947,VBAP,0831700006697000010,OIC_DLAND1,U,1,,,,,US,,
083,VERKBELEG,1700006697,0003212947,VBAP,0831700006697000010,OIC_DREGIO,U,1,,,,,GA,,
083,VERKBELEG,1700006697,0003212947,VBAP,0831700006697000010,OIC_OLAND1,U,1,,,,,US,,
083,VERKBELEG,1700006697,0003212947,VBAP,0831700006697000010,OIC_OREGIO,U,1,,,,,GA,,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585017ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585017ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585017ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585018ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585018ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585018ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585019ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585019ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585019ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585020ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585020ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006697,0003212955,KONVC,000010585020ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006697,0003212955,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,130.58,100.50,
083,VERKBELEG,1700006697,0003212955,VBAP,0831700006697000010,LGORT,U,1,,,,,FINV,INTR,
083,VERKBELEG,1700006697,0003236216,KONVC,000010053001ZLAR,KBETR,U,1,,,US4,US4,3.60,0.00,
083,VERKBELEG,1700006697,0003236216,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,130.55,130.58,
083,VERKBELEG,1700006697,0003236216,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8904.00,8965.32,
083,VERKBELEG,1700006697,0003236216,VBAK,0831700006697,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700006697,0003236216,VBAP,0831700006697000010,CMPRE,U,1,,,USD,USD,3823.73,3822.22,
083,VERKBELEG,1700006697,0003236216,VBAP,0831700006697000010,CMPRE_FLT,U,1,USD,USD,,,3.8237345999999998E+03,3.8222226000000001E+03,
083,VERKBELEG,1700006697,0003236216,VBAP,0831700006697000010,NETPR,U,1,,,USD,USD,91.04,91.01,
083,VERKBELEG,1700006697,0003285618,KONVC,000010053001ZLAR,KBETR,U,1,,,US4,US4,0.04,3.60,
083,VERKBELEG,1700006697,0003285618,KONVC,000010054001ZPOC,KBETR,U,1,,,US4,US4,23.81,0.00,
083,VERKBELEG,1700006697,0003285618,KONVC,000010065001ZPLI,KBETR,U,1,,,US4,US4,0.24,0.53,
083,VERKBELEG,1700006697,0003285618,KONVC,000010585017ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1700006697,0003285618,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,0.00,8904.00,
083,VERKBELEG,1700006697,0003285618,VBAK,0831700006697,CMNGV,U,1,,,,,00000000,20250813,
083,VERKBELEG,1700006697,0003285618,VBAK,0831700006697,UVVLS,U,1,,,,,A,C,
083,VERKBELEG,1700006697,0003285618,VBAP,0831700006697000010,CMPRE,U,1,,,USD,USD,10.21,3823.73,
083,VERKBELEG,1700006697,0003285618,VBAP,0831700006697000010,CMPRE_FLT,U,1,USD,USD,,,1.0208800000000000E+01,3.8237345999999998E+03,
083,VERKBELEG,1700006697,0003285618,VBAP,0831700006697000010,KTGRM,U,1,,,,,09,05,
083,VERKBELEG,1700006697,0003285618,VBAP,0831700006697000010,NETPR,U,1,,,USD,USD,10208.80,91.04,
083,VERKBELEG,1700006697,0003285622,VBAK,0831700006697,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1700006697,0003285622,VBAK,0831700006697,CMNGV,U,1,,,,,20250813,00000000,
083,VERKBELEG,1700006697,0003285624,VBAP,0831700006697000010,CMPRE,U,1,,,USD,USD,101.12,10.21,
083,VERKBELEG,1700006697,0003285624,VBAP,0831700006697000010,CMPRE_FLT,U,1,USD,USD,,,1.0111780000000000E+02,1.0208800000000000E+01,
083,VERKBELEG,1700006697,0003285624,VBAP,0831700006697000010,NETPR,U,1,,,USD,USD,101.12,10208.80,
083,VERKBELEG,1700006697,0003286138,VBAK,0831700006697,AMTBL,U,1,,,USD,USD,101117.80,0.00,
083,VERKBELEG,1700006697,0003286138,VBAK,0831700006697,CMFRE,U,1,,,,,20260211,00000000,
083,VERKBELEG,1700006697,0003286138,VBAK,0831700006697,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700006697,0003289070,KONVC,000010053001ZLAR,KBETR,U,1,,,US4,US4,3.60,0.04,
083,VERKBELEG,1700006697,0003289070,KONVC,000010054001ZPOC,KBETR,U,1,,,US4,US4,0.00,23.81,
083,VERKBELEG,1700006697,0003289070,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,102.81,130.55,
083,VERKBELEG,1700006697,0003289070,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,9206.40,0.00,
083,VERKBELEG,1700006697,0003289070,VBAK,0831700006697,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700006697,0003289070,VBAP,0831700006697000010,CMPRE,U,1,,,USD,USD,92.61,101.12,
083,VERKBELEG,1700006697,0003289070,VBAP,0831700006697000010,CMPRE_FLT,U,1,USD,USD,,,9.2612799999999993E+01,1.0111780000000000E+02,
083,VERKBELEG,1700006697,0003289070,VBAP,0831700006697000010,NETPR,U,1,,,USD,USD,92.61,101.12,
083,VERKBELEG,1700006697,0003343344,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,65.41,102.81,
083,VERKBELEG,1700006697,0003343344,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,14696.22,9206.40,
083,VERKBELEG,1700006698,0003212964,KONVC,000010081001ZPTO,KEY,I,1,,,,,,,
083,VERKBELEG,1700006698,0003212964,KONVC,000010082001ZPTT,KEY,I,1,,,,,,,
083,VERKBELEG,1700006698,0003212964,VBAP,0831700006698000010,OIC_ADESTN,U,1,,,,,USOBAI101,,
083,VERKBELEG,1700006698,0003212964,VBAP,0831700006698000010,OIC_AORGIN,U,1,,,,,USOBAI101,,
083,VERKBELEG,1700006698,0003212964,VBAP,0831700006698000010,OIC_DLAND1,U,1,,,,,US,,
083,VERKBELEG,1700006698,0003212964,VBAP,0831700006698000010,OIC_DREGIO,U,1,,,,,GA,,
083,VERKBELEG,1700006698,0003212964,VBAP,0831700006698000010,OIC_OLAND1,U,1,,,,,US,,
083,VERKBELEG,1700006698,0003212964,VBAP,0831700006698000010,OIC_OREGIO,U,1,,,,,GA,,
083,VERKBELEG,1700006698,0003212982,KONVC,000010585001ZITR,KBETR,U,1,,,USD,USD,4.00,6.25,
083,VERKBELEG,1700006698,0003212982,KONVC,000010585004ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1700006698,0003212982,KONVC,000010585005ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1700006698,0003212982,VBAK,0831700006698,AMTBL,U,1,,,USD,USD,367138.41,0.00,
083,VERKBELEG,1700006698,0003212982,VBAK,0831700006698,CMFRE,U,1,,,,,20250813,00000000,
083,VERKBELEG,1700006698,0003212982,VBAK,0831700006698,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700006698,0003212982,VBAP,0831700006698000010,CMPRE,U,1,,,USD,USD,97.68,97.90,
083,VERKBELEG,1700006698,0003212982,VBAP,0831700006698000010,CMPRE_FLT,U,1,USD,USD,,,9.7677469333333335E+01,9.7903576000000001E+01,
083,VERKBELEG,1700006698,0003212983,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,129.47,130.58,
083,VERKBELEG,1700006698,0003212983,VBAP,0831700006698000010,LGORT,U,1,,,,,FINV,INTR,
083,VERKBELEG,1700006698,0003295894,KONVC,000010585006ZITR,KEY,I,1,,,,,,,
083,VERKBELEG,1700006698,0003295894,VBAK,0831700006698,CMNGV,U,1,,,,,00000000,20250813,
083,VERKBELEG,1700006698,0003342844,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,0.00,8870.82,
083,VERKBELEG,1700006698,0003342844,KONVC,000010065001ZPLI,KBETR,U,1,,,US4,US4,10.00,22.08,
083,VERKBELEG,1700006698,0003342844,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,14696.22,8965.32,
083,VERKBELEG,1700006698,0003342844,VBAP,0831700006698000010,CMPRE,U,1,,,USD,USD,1.74,97.68,
083,VERKBELEG,1700006698,0003342844,VBAP,0831700006698000010,CMPRE_FLT,U,1,USD,USD,,,1.7421493333333333E+00,9.7677469333333335E+01,
083,VERKBELEG,1700006698,0003342844,VBAP,0831700006698000010,NETPR,U,1,,,USD,USD,1.61,90.44,
083,VERKBELEG,1700006699,0003213055,KONVC,000010470001VPRS,KBETR,U,1,,,USD,USD,132.38,221.57,
083,VERKBELEG,1700006699,0003213055,VBEP,08317000066990000100001,WMENG,U,1,BB6,BB6,,,1850.000,2000.000,
083,VERKBELEG,1700006699,0003213056,VBAK,0831700006699,AMTBL,U,1,,,USD,USD,270100.00,0.00,
083,VERKBELEG,1700006699,0003213056,VBAK,0831700006699,CMFRE,U,1,,,,,20250813,00000000,
083,VERKBELEG,1700006699,0003213056,VBAK,0831700006699,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700006699,0003228186,VBAK,0831700006699,CMFRE,U,1,,,,,20250909,20250813,
083,VERKBELEG,1700006699,0003298916,VBAK,0831700006699,CMGST,U,1,,,,,A,D,
083,VERKBELEG,1700006699,0003298916,VBAK,0831700006699,CMNGV,U,1,,,,,20260305,20250813,
083,VERKBELEG,1700006699,0003298916,VBAK,0831700006699,CMNUP,U,1,,,,,20260315,00000000,
083,VERKBELEG,1700006700,0003213086,VBAP,0831700006700000010,OIC_ADESTN,U,1,,,,,USOCOL102,,
083,VERKBELEG,1700006700,0003213086,VBAP,0831700006700000010,OIC_AORGIN,U,1,,,,,USOCOL102,,
083,VERKBELEG,1700006700,0003213086,VBAP,0831700006700000010,OIC_DLAND1,U,1,,,,,US,,
083,VERKBELEG,1700006700,0003213086,VBAP,0831700006700000010,OIC_DREGIO,U,1,,,,,MS,,
083,VERKBELEG,1700006700,0003213086,VBAP,0831700006700000010,OIC_OLAND1,U,1,,,,,US,,
083,VERKBELEG,1700006700,0003213086,VBAP,0831700006700000010,OIC_OREGIO,U,1,,,,,MS,,
083,VERKBELEG,1700006700,0003213094,KONVC,000010585001ZITR,KBETR,U,1,,,USD,USD,7.00,4.00,
083,VERKBELEG,1700006700,0003213094,KONVC,000010585002ZITR,KBETR,E,1,,,USD,,,1.00,
083,VERKBELEG,1700006700,0003213094,KONVC,000010585002ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006700,0003213094,KONVC,000010585002ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006700,0003213094,KONVC,000010585003ZITR,KBETR,E,1,,,USD,,,1.00,
083,VERKBELEG,1700006700,0003213094,KONVC,000010585003ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006700,0003213094,KONVC,000010585003ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006700,0003213094,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,94.81,91.07,
083,VERKBELEG,1700006700,0003213094,VBAP,0831700006700000010,CMPRE,U,1,,,USD,USD,94.35,93.47,
083,VERKBELEG,1700006700,0003213094,VBAP,0831700006700000010,CMPRE_FLT,U,1,USD,USD,,,9.4351422499999998E+01,9.3469634999999997E+01,
083,VERKBELEG,1700006700,0003213094,VBAP,0831700006700000010,LGORT,U,1,,,,,FINV,INTR,
083,VERKBELEG,1700006700,0003295892,VBAK,0831700006700,CMNGV,U,1,,,,,00000000,20250813,
083,VERKBELEG,1700006700,0003343049,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8967.00,9828.00,
083,VERKBELEG,1700006700,0003343049,VBAP,0831700006700000010,CMPRE,U,1,,,USD,USD,0.21,94.35,
083,VERKBELEG,1700006700,0003343049,VBAP,0831700006700000010,CMPRE_FLT,U,1,USD,USD,,,2.1496250000000000E-01,9.4351422499999998E+01,
083,VERKBELEG,1700006700,0003343049,VBAP,0831700006700000010,KTGRM,U,1,,,,,09,05,
083,VERKBELEG,1700006700,0003343049,VBAP,0831700006700000010,NETPR,U,1,,,USD,USD,803.60,88.18,
083,VERKBELEG,1700006701,0003213362,VBAP,0831700006701000010,OIC_ADESTN,U,1,,,,,USAPCOR001,,
083,VERKBELEG,1700006701,0003213362,VBAP,0831700006701000010,OIC_AORGIN,U,1,,,,,USAPCOR001,,
083,VERKBELEG,1700006701,0003213362,VBAP,0831700006701000010,OIC_DLAND1,U,1,,,,,USA,,
083,VERKBELEG,1700006701,0003213362,VBAP,0831700006701000010,OIC_OLAND1,U,1,,,,,USA,,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585001ZITR,KBETR,U,1,,,USD,USD,4.00,0.00,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585002ZITR,KBETR,U,1,,,USD,USD,4.00,0.00,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585003ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585003ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585003ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585004ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585004ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585004ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585005ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585005ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585005ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585006ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585006ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700006701,0003236300,KONVC,000010585006ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700006701,0003236300,VBAP,0831700006701000010,CMPRE,U,1,,,USD,USD,69.93,64.75,
083,VERKBELEG,1700006701,0003236300,VBAP,0831700006701000010,CMPRE_FLT,U,1,USD,USD,,,6.9927840000000003E+01,6.4748000000000005E+01,
083,VERKBELEG,1700006701,0003288942,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,67.38,93.43,
083,VERKBELEG,1700006701,0003317984,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,67.19,67.38,
083,VERKBELEG,1700006701,0003317984,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,5655.00,0.00,
083,VERKBELEG,1700006701,0003317984,VBAK,0831700006701,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1700006701,0003317984,VBAK,0831700006701,CMNUP,U,1,,,,,20260323,20260305,
083,VERKBELEG,1700006701,0003317984,VBAK,0831700006701,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700006701,0003335242,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,7818.18,5655.00,
083,VERKBELEG,1700006701,0003335242,VBAK,0831700006701,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1700006701,0003335242,VBAK,0831700006701,CMNUP,U,1,,,,,20260417,20260323,
083,VERKBELEG,1700006701,0003338303,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,-500.00,7818.18,
083,VERKBELEG,1700006701,0003338303,VBAK,0831700006701,CMNUP,U,1,,,,,20260418,20260417,
083,VERKBELEG,1700006701,0003340751,VBAK,0831700006701,CMNUP,U,1,,,,,20260419,20260418,
083,VERKBELEG,1700006701,0003343050,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,67.48,67.19,
083,VERKBELEG,1700006701,0003343050,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,-500.00,
083,VERKBELEG,1700006701,0003350008,VBAK,0831700006701,CMNUP,U,1,,,,,20260425,20260420,
083,VERKBELEG,1700006701,0003351883,VBAK,0831700006701,CMNUP,U,1,,,,,20260426,20260425,
083,VERKBELEG,1700006701,0003363270,VBAK,0831700006701,CMNUP,U,1,,,,,20260502,20260426,
083,VERKBELEG,1700006701,0003365407,VBAK,0831700006701,CMNUP,U,1,,,,,20260503,20260502,
083,VERKBELEG,1700006701,0003394667,VBAK,0831700006701,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1700006701,0003394667,VBAK,0831700006701,CMNUP,U,1,,,,,20260517,20260503,
083,VERKBELEG,1700006701,0003398234,VBAK,0831700006701,CMNUP,U,1,,,,,20260523,20260517,
083,VERKBELEG,1700006701,0003400421,VBAK,0831700006701,CMNUP,U,1,,,,,20260524,20260523,
083,VERKBELEG,1700006702,0003288946,KONVC,000020620001VPRS,KBETR,U,1,,,USD,USD,59.41,70.39,
083,VERKBELEG,1700006702,0003288946,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,8000.00,8200.00,
083,VERKBELEG,1700006702,0003290306,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,8100.00,8000.00,
083,VERKBELEG,1700006702,0003295891,VBAK,0831700006702,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1700006702,0003295891,VBAK,0831700006702,CMNUP,U,1,,,,,20260305,00000000,
083,VERKBELEG,1700006702,0003335245,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,8100.00,
083,VERKBELEG,1700006702,0003335245,VBAK,0831700006702,CMNUP,U,1,,,,,20260417,20260305,
083,VERKBELEG,1700006702,0003338307,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,8700.00,8900.00,
083,VERKBELEG,1700006702,0003338307,VBAK,0831700006702,CMNUP,U,1,,,,,20260418,20260417,
083,VERKBELEG,1700006702,0003340755,VBAK,0831700006702,CMNUP,U,1,,,,,20260419,20260418,
083,VERKBELEG,1700006702,0003343052,KONVC,000020775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,8700.00,
083,VERKBELEG,1700006702,0003350010,VBAK,0831700006702,CMNUP,U,1,,,,,20260425,20260420,
083,VERKBELEG,1700006702,0003351886,VBAK,0831700006702,CMNUP,U,1,,,,,20260426,20260425,
083,VERKBELEG,1700006702,0003363274,VBAK,0831700006702,CMNUP,U,1,,,,,20260502,20260426,
083,VERKBELEG,1700006702,0003365408,VBAK,0831700006702,CMNUP,U,1,,,,,20260503,20260502,
083,VERKBELEG,1700006702,0003394670,VBAK,0831700006702,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1700006702,0003394670,VBAK,0831700006702,CMNUP,U,1,,,,,20260517,20260503,
083,VERKBELEG,1700006702,0003398240,VBAK,0831700006702,CMNUP,U,1,,,,,20260523,20260517,
083,VERKBELEG,1700006702,0003400423,VBAK,0831700006702,CMNUP,U,1,,,,,20260524,20260523,
083,VERKBELEG,1700006703,0003288780,KONVC,000010052001ZOCP,KBETR,U,1,,,US4,US4,0.29,0.28,
083,VERKBELEG,1700006703,0003288780,KONVC,000010081001ZPTO,KEY,I,1,,,,,,,
083,VERKBELEG,1700006703,0003288780,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,102.81,130.55,
083,VERKBELEG,1700006703,0003288780,KONVC,000010775001ZMP1,KBETR,U,1,,,USD,US4,9325.26,0.00,
083,VERKBELEG,1700006703,0003288780,KONVC,000010775001ZMP1,KPEIN,U,1,,,,,1,0,
083,VERKBELEG,1700006703,0003288780,KONVC,000010775001ZMP1,WAERS,U,1,,,,,US4,USD,
083,VERKBELEG,1700006703,0003288780,VBAK,0831700006703,CMNUP,U,1,,,,,20260213,00000000,
083,VERKBELEG,1700006703,0003288780,VBAK,0831700006703,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700006703,0003288780,VBAP,0831700006703000010,CMPRE,U,1,,,USD,USD,96.03,4027.82,
083,VERKBELEG,1700006703,0003288780,VBAP,0831700006703000010,CMPRE_FLT,U,1,USD,USD,,,9.6028739999999999E+01,4.0278217100000002E+03,
083,VERKBELEG,1700006703,0003288780,VBAP,0831700006703000010,KTGRM,U,1,,,,,09,05,
083,VERKBELEG,1700006703,0003288780,VBAP,0831700006703000010,NETPR,U,1,,,USD,USD,89.12,89.00,
083,VERKBELEG,1700006703,0003295893,VBAK,0831700006703,CMNUP,U,1,,,,,20260227,20260213,
083,VERKBELEG,1700006703,0003335044,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,10212.72,9325.26,
083,VERKBELEG,1700006703,0003335044,VBAK,0831700006703,CMNUP,U,1,,,,,20260411,20260227,
083,VERKBELEG,1700006703,0003338114,VBAK,0831700006703,CMNUP,U,1,,,,,20260412,20260411,
083,VERKBELEG,1700006703,0003340628,VBAK,0831700006703,CMNUP,U,1,,,,,20260413,20260412,
083,VERKBELEG,1700006703,0003342847,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,65.41,102.81,
083,VERKBELEG,1700006703,0003349823,VBAK,0831700006703,CMNUP,U,1,,,,,20260419,20260414,
083,VERKBELEG,1700006703,0003351815,VBAK,0831700006703,CMNUP,U,1,,,,,20260420,20260419,
083,VERKBELEG,1700006703,0003363209,VBAK,0831700006703,CMNUP,U,1,,,,,20260426,20260420,
083,VERKBELEG,1700006703,0003365376,VBAK,0831700006703,CMNUP,U,1,,,,,20260427,20260426,
083,VERKBELEG,1700006703,0003394437,VBAK,0831700006703,CMNUP,U,1,,,,,20260511,20260427,
083,VERKBELEG,1700006703,0003397917,VBAK,0831700006703,CMNUP,U,1,,,,,20260517,20260511,
083,VERKBELEG,1700006703,0003400269,VBAK,0831700006703,CMNUP,U,1,,,,,20260518,20260517,
083,VERKBELEG,1700006704,0003317985,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,67.19,93.43,
083,VERKBELEG,1700006704,0003317985,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,5655.00,0.00,
083,VERKBELEG,1700006704,0003317985,VBAK,0831700006704,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1700006704,0003317985,VBAK,0831700006704,CMNUP,U,1,,,,,20260323,20260305,
083,VERKBELEG,1700006704,0003317985,VBAK,0831700006704,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700006704,0003335252,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,7818.18,5655.00,
083,VERKBELEG,1700006704,0003335252,VBAK,0831700006704,CMGST,U,1,,,,,B,A,
083,VERKBELEG,1700006704,0003335252,VBAK,0831700006704,CMNUP,U,1,,,,,20260417,20260323,
083,VERKBELEG,1700006704,0003338311,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,-500.00,7818.18,
083,VERKBELEG,1700006704,0003338311,VBAK,0831700006704,CMNUP,U,1,,,,,20260418,20260417,
083,VERKBELEG,1700006704,0003340765,VBAK,0831700006704,CMNUP,U,1,,,,,20260419,20260418,
083,VERKBELEG,1700006704,0003343054,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,67.48,67.19,
083,VERKBELEG,1700006704,0003343054,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,-500.00,
083,VERKBELEG,1700006704,0003350013,VBAK,0831700006704,CMNUP,U,1,,,,,20260425,20260420,
